Date,Prefecture,Positive,Tested,Discharged,Fatal,Hosp_require,Hosp_severe
2022-04-15,Tochigi,72094,693760,64819,258,7017,2
2022-04-15,Gunma,77702,571643,72695,302,4705,1
2022-04-15,Saitama,478873,2562899,451536,1419,25918,13
2022-04-15,Chiba,396546,1882057,365830,1701,21124,8
2022-04-15,Tokyo,1361969,6242732,1257086,4258,100625,20
2022-04-15,Kanagawa,659949,2180686,627163,2094,30692,21
2022-04-15,Niigata,53236,557666,47314,91,5831,0
2022-04-15,Toyama,30333,220126,28069,90,2174,0
2022-04-15,Ishikawa,38921,370064,35437,186,3275,2
2022-04-15,Fukui,24246,278123,22844,45,1357,1
2022-04-15,Yamanashi,26520,262958,24705,64,1763,0
2022-04-15,Nagano,53907,618110,46641,169,5122,0
2022-04-15,Gifu,77625,767662,71399,320,5267,0
2022-04-15,Shizuoka,135770,1066008,126870,389,8045,1
2022-04-15,Aichi,449501,2417403,421954,1994,25553,18
2022-04-15,Mie,64579,451498,60350,280,5561,1
2022-04-15,Shiga,75552,543772,70928,204,4420,0
2022-04-15,Kyoto,168974,749272,158204,688,9163,10
2022-04-15,Osaka,852443,6433563,805135,4855,42431,38
2022-04-15,Hyogo,360470,1411114,342812,2156,15505,13
2022-04-15,Nara,80585,466067,70588,357,9640,7
2022-04-15,Wakayama,32490,146681,30502,111,1697,2
2022-04-15,Tottori,10516,322839,9587,14,787,0
2022-04-15,Shimane,11409,156561,10065,11,1333,0
2022-04-15,Okayama,71748,509607,64966,229,4493,5
2022-04-15,Hiroshima,111549,1612031,98239,456,12854,5
2022-04-15,Yamaguchi,33658,507518,30930,170,2558,1
2022-04-15,Tokushima,17664,187263,16650,79,944,2
2022-04-15,Kagawa,34438,239030,31449,116,2873,1
2022-04-15,Ehime,29379,312231,26390,134,2855,4
2022-04-15,Kochi,19241,231023,17653,101,1487,2
2022-04-15,Fukuoka,338126,2350686,292991,1172,36763,10
2022-04-15,Saga,38208,232512,31651,95,3655,0
2022-04-15,Nagasaki,38114,322586,35614,118,4121,0
2022-04-15,Kumamoto,73853,244666,67932,276,5645,4
2022-04-15,Oita,38500,509488,34927,147,3426,1
2022-04-15,Miyazaki,33487,165193,27967,122,5474,1
2022-04-15,Kagoshima,53827,334404,47176,171,5852,2
2022-04-15,Okinawa,140891,702108,129097,441,11355,9
2022-04-16,Hokkaido,257396,1959657,234133,1964,21338,6
2022-04-16,Aomori,42877,209613,38022,93,4762,0
2022-04-16,Iwate,23308,235186,19710,82,3516,0
2022-04-16,Miyagi,67214,491157,60371,180,6107,5
2022-04-16,Akita,21182,54119,18112,52,3018,3
2022-04-16,Yamagata,20585,179014,18408,84,2093,1
2022-04-16,Fukushima,45009,717303,39226,201,5582,0
2022-04-16,Ibaraki,133121,44951,125206,406,7509,2
2022-04-16,Tochigi,72646,695545,65742,258,6646,1
2022-04-16,Gunma,78216,571643,73236,303,4677,1
2022-04-16,Saitama,481638,2571396,455444,1420,24774,13
2022-04-16,Chiba,398672,1882057,365830,1707,21124,8
2022-04-16,Tokyo,1368766,6256562,1265796,4267,98703,17
2022-04-16,Kanagawa,663997,2180686,632180,2098,29719,21
2022-04-16,Niigata,53930,558736,48124,91,5715,0
2022-04-16,Toyama,30472,220126,28233,90,2149,0
2022-04-16,Ishikawa,39246,372188,35681,186,3356,3
2022-04-16,Fukui,24471,278901,23065,45,1361,1
2022-04-16,Yamanashi,26520,262958,24705,64,1763,0
2022-04-16,Nagano,54730,618110,47223,169,5271,0
2022-04-16,Gifu,78253,770567,72036,320,5269,1
2022-04-16,Shizuoka,136396,1066008,126870,389,7837,0
2022-04-16,Aichi,452032,2417403,424410,1996,25626,14
2022-04-16,Mie,65124,451498,61183,280,5288,1
2022-04-16,Shiga,76142,547955,71201,204,4737,0
2022-04-16,Kyoto,169891,751268,159426,688,8860,9
2022-04-16,Osaka,856087,6453078,809141,4863,42064,37
2022-04-16,Hyogo,362753,1415390,345014,2159,15581,16
2022-04-16,Nara,81003,466067,70750,357,9896,6
2022-04-16,Wakayama,32740,147417,30729,111,1719,2
2022-04-16,Tottori,10661,324854,9662,14,854,0
2022-04-16,Shimane,11561,156561,10202,11,1348,0
2022-04-16,Okayama,72357,509607,64966,230,4493,5
2022-04-16,Hiroshima,112739,1618942,99462,456,12821,7
2022-04-16,Yamaguchi,33865,507518,31257,170,2438,1
2022-04-16,Tokushima,17750,187805,16764,79,917,1
2022-04-16,Kagawa,34863,240143,31752,116,2995,0
2022-04-16,Ehime,29654,312570,26704,134,2816,4
2022-04-16,Kochi,19388,231250,17828,102,1458,2
2022-04-16,Fukuoka,340508,2358504,294658,1173,37642,12
2022-04-16,Saga,38742,233709,32047,95,3783,0
2022-04-16,Nagasaki,38481,324085,36073,118,4058,0
2022-04-16,Kumamoto,73853,245975,67932,276,5645,4
2022-04-16,Oita,38818,511523,35396,147,3275,0
2022-04-16,Miyazaki,34141,166241,28534,122,5561,1
2022-04-16,Kagoshima,54540,336381,47888,172,5767,2
2022-04-16,Okinawa,142330,704970,130397,442,11491,12
2022-04-17,Hokkaido,259509,1964534,236289,1965,21299,6
2022-04-17,Aomori,43171,209960,38337,93,4741,0
2022-04-17,Iwate,23648,235186,20054,82,3512,1
2022-04-17,Miyagi,67629,492050,60906,180,6128,6
2022-04-17,Akita,21429,54119,18468,52,2909,3
2022-04-17,Yamagata,20770,179014,18608,84,2078,1
2022-04-17,Fukushima,45455,717303,39810,201,5444,0
2022-04-17,Ibaraki,134092,44951,126628,407,7057,3
2022-04-17,Tochigi,73066,697067,66381,259,6426,1
2022-04-17,Gunma,78563,571643,73823,304,4436,1
2022-04-17,Saitama,484206,2574689,459402,1420,23384,13
2022-04-17,Chiba,400580,1882057,365830,1711,21124,8
2022-04-17,Tokyo,1373986,6256562,1273552,4272,96162,17
2022-04-17,Kanagawa,667231,2180686,637639,2105,27487,21
2022-04-17,Niigata,54531,559205,48957,91,5483,0
2022-04-17,Toyama,30568,220126,28398,90,2080,0
2022-04-17,Ishikawa,39516,372754,35933,186,3374,5
2022-04-17,Fukui,24652,279486,23364,45,1243,1
2022-04-17,Yamanashi,26520,262958,24705,64,1763,0
2022-04-17,Nagano,55466,618110,47443,169,5950,0
2022-04-17,Gifu,78616,771318,72653,320,5280,1
2022-04-17,Shizuoka,137278,1066008,126870,389,7771,0
2022-04-17,Aichi,454506,2417403,426777,1997,25732,14
2022-04-17,Mie,65647,451498,61801,280,5208,1
2022-04-17,Shiga,76581,549645,71625,204,4752,0
2022-04-17,Kyoto,170745,752869,160397,688,8806,9
2022-04-17,Osaka,858794,6468202,812750,4868,41162,38
2022-04-17,Hyogo,364793,1419441,346773,2160,15861,16
2022-04-17,Nara,81429,466067,70891,357,10181,4
2022-04-17,Wakayama,32986,148230,30993,111,1700,2
2022-04-17,Tottori,10770,326427,9741,14,881,0
2022-04-17,Shimane,11681,156561,10328,11,1342,1
2022-04-17,Okayama,72934,509607,64966,230,4493,5
2022-04-17,Hiroshima,113890,1618942,100048,457,13385,7
2022-04-17,Yamaguchi,34057,507518,31511,170,2376,1
2022-04-17,Tokushima,17822,187933,16871,79,880,1
2022-04-17,Kagawa,35216,240751,32043,116,3057,0
2022-04-17,Ehime,29851,312829,27082,134,2635,4
2022-04-17,Kochi,19517,231379,17939,102,1476,1
2022-04-17,Fukuoka,342504,2363971,296110,1176,38539,12
2022-04-17,Saga,38990,234626,32430,95,3910,0
2022-04-17,Nagasaki,38802,324814,36316,118,4163,0
2022-04-17,Kumamoto,73853,245975,67932,276,5645,4
2022-04-17,Oita,39092,511673,35795,147,3150,0
2022-04-17,Miyazaki,34689,167534,29464,122,5179,1
2022-04-17,Kagoshima,55202,336381,48450,172,5918,2
2022-04-17,Okinawa,143645,706596,131853,442,11353,11
2022-04-18,Hokkaido,261275,1968716,238539,1970,21255,5
2022-04-18,Aomori,43324,210542,38718,93,4513,0
2022-04-18,Iwate,23836,236528,20285,83,3468,1
2022-04-18,Miyagi,67845,493303,61376,181,6070,5
2022-04-18,Akita,21610,55163,18708,52,2850,2
2022-04-18,Yamagata,20900,179992,18880,84,1936,1
2022-04-18,Fukushima,45771,724623,40377,201,5193,1
2022-04-18,Ibaraki,134937,45068,127813,408,6716,4
2022-04-18,Tochigi,73422,697810,66960,260,6202,1
2022-04-18,Gunma,78780,576105,74299,304,4177,1
2022-04-18,Saitama,485716,2579863,462469,1421,21826,13
2022-04-18,Chiba,401609,1882057,365830,1713,21124,8
2022-04-18,Tokyo,1377465,6256562,1275028,4275,98162,15
2022-04-18,Kanagawa,669840,2180686,641728,2107,26005,20
2022-04-18,Niigata,54977,562478,49693,91,5193,0
2022-04-18,Toyama,30609,220860,28516,90,2003,0
2022-04-18,Ishikawa,39724,373145,36120,186,3395,5
2022-04-18,Fukui,24777,280054,23490,45,1242,1
2022-04-18,Yamanashi,26973,262958,25298,65,1619,0
2022-04-18,Nagano,55791,623448,48956,169,5497,0
2022-04-18,Gifu,78947,772250,73232,320,5064,1
2022-04-18,Shizuoka,137783,1117845,130513,389,6861,1
2022-04-18,Aichi,456360,2432032,429064,1998,25298,15
2022-04-18,Mie,65982,451498,62258,280,5101,1
2022-04-18,Shiga,76774,550820,72125,204,4445,0
2022-04-18,Kyoto,171183,753734,161922,688,8135,8
2022-04-18,Osaka,859741,6480070,815612,4868,39249,38
2022-04-18,Hyogo,366384,1422780,349847,2161,14377,13
2022-04-18,Nara,81681,468657,71025,357,10299,4
2022-04-18,Wakayama,33183,148840,31145,111,1744,1
2022-04-18,Tottori,10867,326990,9844,14,872,0
2022-04-18,Shimane,11787,156561,10457,12,1318,1
2022-04-18,Okayama,73271,509607,64966,230,4493,5
2022-04-18,Hiroshima,114975,1643169,103604,457,10914,7
2022-04-18,Yamaguchi,34176,507518,31839,171,2166,1
2022-04-18,Tokushima,17871,188054,16977,79,822,1
2022-04-18,Kagawa,35360,240751,32371,116,2873,0
2022-04-18,Ehime,29976,313092,27342,134,2500,4
2022-04-18,Kochi,19594,237348,18084,103,1407,1
2022-04-18,Fukuoka,343909,2368045,297933,1177,38685,12
2022-04-18,Saga,39363,235045,32825,95,3925,0
2022-04-18,Nagasaki,38989,325313,36737,118,3944,1
2022-04-18,Kumamoto,75300,246988,68854,276,6170,3
2022-04-18,Oita,39284,511762,36225,148,2911,0
2022-04-18,Miyazaki,34983,168591,29991,122,4946,1
2022-04-18,Kagoshima,55542,339046,49108,172,5922,2
2022-04-18,Okinawa,144220,709324,132990,443,10785,9
2022-04-19,Hokkaido,263342,1974882,240889,1971,20766,5
2022-04-19,Aomori,43719,212792,39050,93,4576,0
2022-04-19,Iwate,24117,237511,20650,83,3384,1
2022-04-19,Miyagi,68428,497507,61868,182,5797,5
2022-04-19,Akita,21973,55332,18963,52,2958,2
2022-04-19,Yamagata,21103,180146,18974,85,2044,1
2022-04-19,Fukushima,46275,727359,40871,201,5203,2
2022-04-19,Ibaraki,135486,45068,128936,409,6141,3
2022-04-19,Tochigi,74135,698178,67496,262,6377,1
2022-04-19,Gunma,79351,578612,74838,305,4208,1
2022-04-19,Saitama,487532,2583176,464693,1426,21413,11
2022-04-19,Chiba,403330,1882057,365830,1717,21124,8
2022-04-19,Tokyo,1383048,6298086,1287344,4279,91425,15
2022-04-19,Kanagawa,672606,2180686,646472,2107,24027,24
2022-04-19,Niigata,55348,565899,50305,91,4952,0
2022-04-19,Toyama,30710,222409,28664,90,1956,0
2022-04-19,Ishikawa,39849,375811,36330,187,3309,3
2022-04-19,Fukui,24927,282627,23691,45,1191,1
2022-04-19,Yamanashi,27043,262958,25493,66,1492,0
2022-04-19,Nagano,56536,632209,49823,169,5358,0
2022-04-19,Gifu,79662,777388,73822,320,4805,0
2022-04-19,Shizuoka,138654,1117845,130513,391,6904,1
2022-04-19,Aichi,457146,2439626,431364,2000,23782,17
2022-04-19,Mie,66377,451498,62842,281,4918,1
2022-04-19,Shiga,77165,553665,72659,204,4302,0
2022-04-19,Kyoto,171708,755509,162366,689,8129,9
2022-04-19,Osaka,863560,6487416,819714,4880,38957,36
2022-04-19,Hyogo,367140,1424653,350354,2163,14625,12
2022-04-19,Nara,81825,470239,71177,357,10291,5
2022-04-19,Wakayama,33430,149430,31402,111,1733,1
2022-04-19,Tottori,10941,329214,9917,14,871,0
2022-04-19,Shimane,11946,156561,10588,13,1345,1
2022-04-19,Okayama,73743,509607,64966,230,4493,5
2022-04-19,Hiroshima,115589,1660885,104344,458,10787,7
2022-04-19,Yamaguchi,34425,507518,32142,172,2111,1
2022-04-19,Tokushima,17941,188947,17092,79,776,1
2022-04-19,Kagawa,35744,241420,32719,116,2909,0
2022-04-19,Ehime,30376,313541,27650,134,2592,4
2022-04-19,Kochi,19754,237549,18212,104,1438,1
2022-04-19,Fukuoka,346007,2377022,299503,1182,38499,14
2022-04-19,Saga,40044,236886,33202,95,3796,0
2022-04-19,Nagasaki,39500,326888,37140,119,4096,2
2022-04-19,Kumamoto,75979,248444,69365,276,6338,3
2022-04-19,Oita,39667,514462,36674,148,2845,0
2022-04-19,Miyazaki,34983,168591,29991,122,4946,0
2022-04-19,Kagoshima,56314,341093,49742,173,5627,2
2022-04-19,Okinawa,145767,715563,134334,443,10996,8
2022-04-20,Hokkaido,266400,1983211,243178,1975,20766,7
2022-04-20,Aomori,44093,214293,39443,93,4557,0
2022-04-20,Iwate,24458,238514,20921,83,3454,1
2022-04-20,Miyagi,69160,500164,63200,182,5044,4
2022-04-20,Akita,22261,55466,19268,52,2941,2
2022-04-20,Yamagata,21390,180949,19241,85,2064,1
2022-04-20,Fukushima,46930,731144,41402,201,5327,2
2022-04-20,Ibaraki,136047,45068,130057,410,5580,3
2022-04-20,Tochigi,74901,700425,68055,263,6583,1
2022-04-20,Gunma,79891,581461,75215,305,4371,1
2022-04-20,Saitama,490257,2596836,468043,1427,20787,10
2022-04-20,Chiba,405186,1921694,383771,1720,17842,8
2022-04-20,Tokyo,1389824,6318468,1294878,4284,90662,15
2022-04-20,Kanagawa,675339,2180686,648517,2107,24715,18
2022-04-20,Niigata,55969,569253,51038,91,4840,0
2022-04-20,Toyama,30883,222892,28799,90,1994,0
2022-04-20,Ishikawa,40185,376836,36497,187,3478,4
2022-04-20,Fukui,25140,283553,23899,45,1196,1
2022-04-20,Yamanashi,27207,262958,25700,66,1448,0
2022-04-20,Nagano,57259,636590,50855,169,5151,0
2022-04-20,Gifu,80242,780592,74466,322,4874,0
2022-04-20,Shizuoka,139671,1126501,131550,393,7011,1
2022-04-20,Aichi,459586,2448265,433536,2004,24046,14
2022-04-20,Mie,67014,451498,63480,281,4924,1
2022-04-20,Shiga,77509,556594,72891,204,4414,0
2022-04-20,Kyoto,172820,758364,162870,692,8149,8
2022-04-20,Osaka,867495,6506583,824273,4889,38325,37
2022-04-20,Hyogo,368743,1428256,352961,2168,13619,11
2022-04-20,Nara,82204,471691,73175,360,8669,6
2022-04-20,Wakayama,33741,150127,31677,111,1769,1
2022-04-20,Tottori,11043,331617,9991,14,898,0
2022-04-20,Shimane,12132,156561,10714,14,1404,1
2022-04-20,Okayama,74478,509607,64966,231,4493,5
2022-04-20,Hiroshima,116345,1660885,105405,458,10482,3
2022-04-20,Yamaguchi,34690,517521,32443,172,2075,1
2022-04-20,Tokushima,18047,189525,17212,79,760,0
2022-04-20,Kagawa,36150,242959,33068,116,2966,0
2022-04-20,Ehime,30677,313937,27952,134,2591,4
2022-04-20,Kochi,19919,237793,18357,104,1458,1
2022-04-20,Fukuoka,348421,2385447,300778,1185,39302,15
2022-04-20,Saga,40613,238370,33512,95,3911,0
2022-04-20,Nagasaki,40043,328184,37611,119,4198,3
2022-04-20,Kumamoto,76756,249587,70744,276,5736,2
2022-04-20,Oita,40027,517139,37078,148,2801,0
2022-04-20,Miyazaki,36034,171034,31044,123,4944,0
2022-04-20,Kagoshima,57120,343272,50710,173,5431,2
2022-04-20,Okinawa,147348,719209,135612,443,11279,8
2022-04-21,Hokkaido,269532,1993137,245246,1978,21247,8
2022-04-21,Aomori,44523,215092,39719,93,4711,0
2022-04-21,Iwate,24831,240428,21369,83,3379,1
2022-04-21,Miyagi,69687,502106,63758,182,5222,4
2022-04-21,Akita,22549,55644,19621,52,2876,2
2022-04-21,Yamagata,21588,181440,19350,85,2153,1
2022-04-21,Fukushima,47623,734607,41958,201,5464,2
2022-04-21,Ibaraki,136914,45068,131096,410,5408,3
2022-04-21,Tochigi,75622,702740,68617,263,6742,1
2022-04-21,Gunma,80422,583532,75732,305,4385,1
2022-04-21,Saitama,493243,2603612,470443,1428,21372,12
2022-04-21,Chiba,407253,1921694,383771,1722,17842,8
2022-04-21,Tokyo,1396537,6335421,1298912,4292,93333,15
2022-04-21,Kanagawa,678122,2180686,652520,2111,23491,24
2022-04-21,Niigata,56549,571971,51740,91,4718,1
2022-04-21,Toyama,31038,223841,29018,90,1930,0
2022-04-21,Ishikawa,40499,380850,36654,187,3635,5
2022-04-21,Fukui,25363,284514,24146,45,1172,1
2022-04-21,Yamanashi,27381,262958,25942,66,1377,0
2022-04-21,Nagano,57934,638483,51589,169,5048,0
2022-04-21,Gifu,80862,784461,75073,323,4846,0
2022-04-21,Shizuoka,140646,1129516,132516,396,7082,1
2022-04-21,Aichi,462224,2456176,435591,2006,24627,14
2022-04-21,Mie,67551,451498,64043,281,4905,0
2022-04-21,Shiga,77971,566701,73365,205,4401,0
2022-04-21,Kyoto,173769,761045,163622,692,8506,11
2022-04-21,Osaka,871059,6525586,828725,4898,37427,32
2022-04-21,Hyogo,370671,1432388,354572,2173,13931,12
2022-04-21,Nara,82570,473357,73772,363,8435,5
2022-04-21,Wakayama,34016,150795,31989,112,1728,1
2022-04-21,Tottori,11167,333115,10053,14,960,0
2022-04-21,Shimane,12297,156561,10851,14,1432,1
2022-04-21,Okayama,75186,509607,64966,232,4493,5
2022-04-21,Hiroshima,117436,1660885,105869,459,11108,3
2022-04-21,Yamaguchi,34899,517521,32640,172,2087,1
2022-04-21,Tokushima,18150,189764,17339,79,736,0
2022-04-21,Kagawa,36499,244123,33375,116,3008,0
2022-04-21,Ehime,30950,314419,28264,134,2552,4
2022-04-21,Kochi,20087,238072,18576,104,1407,1
2022-04-21,Fukuoka,350915,2394132,305007,1186,37460,13
2022-04-21,Saga,41126,239753,33990,95,4106,0
2022-04-21,Nagasaki,40471,329520,38124,119,4140,3
2022-04-21,Kumamoto,77433,250611,71395,277,5761,3
2022-04-21,Oita,40410,519451,37526,148,2736,0
2022-04-21,Miyazaki,36545,171806,31543,124,4956,0
2022-04-21,Kagoshima,57950,345567,51360,173,5587,2
2022-04-21,Okinawa,148921,723020,136977,445,11486,6
2022-04-22,Hokkaido,272377,2001392,247598,1979,22308,9
2022-04-22,Aomori,44937,215518,40046,93,4798,0
2022-04-22,Iwate,25232,242123,21663,83,3486,1
2022-04-22,Miyagi,70301,504278,64389,183,5117,4
2022-04-22,Akita,22787,55809,19875,52,2860,2
2022-04-22,Yamagata,21828,181903,19452,85,2291,1
2022-04-22,Fukushima,48219,738084,42550,203,5466,2
2022-04-22,Ibaraki,137963,45068,132172,412,5379,2
2022-04-22,Tochigi,76282,703972,69032,263,6987,1
2022-04-22,Gunma,80422,585385,76322,306,4256,1
2022-04-22,Saitama,495620,2611951,474716,1429,19475,13
2022-04-22,Chiba,409226,1921694,383771,1727,17842,8
2022-04-22,Tokyo,1401933,6352432,1303128,4301,94504,14
2022-04-22,Kanagawa,680922,2180686,656412,2116,22394,25
2022-04-22,Niigata,57131,574821,52536,91,4504,1
2022-04-22,Toyama,31167,224591,29200,90,1877,1
2022-04-22,Ishikawa,40831,385523,36819,188,3801,5
2022-04-22,Fukui,25611,285463,24389,45,1177,1
2022-04-22,Yamanashi,27523,274619,26152,66,1309,0
2022-04-22,Nagano,58537,640632,52430,169,4900,0
2022-04-22,Gifu,81526,787959,75720,323,4819,0
2022-04-22,Shizuoka,141488,1133276,133514,397,7019,2
2022-04-22,Aichi,464718,2463255,438101,2008,24609,16
2022-04-22,Mie,68043,464184,64696,281,4749,0
2022-04-22,Shiga,78363,568728,73831,210,4322,0
2022-04-22,Kyoto,174660,762823,164705,696,8372,10
2022-04-22,Osaka,873905,6545254,833181,4904,35812,30
2022-04-22,Hyogo,372390,1436278,357022,2176,13195,10
2022-04-22,Nara,82858,474306,74139,365,8354,4
2022-04-22,Wakayama,34228,151495,32293,112,1634,1
2022-04-22,Tottori,11313,336053,10117,14,1042,0
2022-04-22,Shimane,12516,166688,10995,14,1507,1
2022-04-22,Okayama,75760,520624,69371,232,4573,3
2022-04-22,Hiroshima,118567,1662088,106044,459,12064,4
2022-04-22,Yamaguchi,35147,517521,32904,172,2071,1
2022-04-22,Tokushima,18229,190817,17469,79,684,0
2022-04-22,Kagawa,36871,245155,33780,116,2975,0
2022-04-22,Ehime,31236,320729,28614,134,2488,4
2022-04-22,Kochi,20262,238369,18731,104,1427,1
2022-04-22,Fukuoka,353379,2402855,309608,1188,35326,13
2022-04-22,Saga,41589,241132,34375,96,4259,0
2022-04-22,Nagasaki,40927,331195,38513,120,4264,3
2022-04-22,Kumamoto,78057,251763,71582,277,6198,2
2022-04-22,Oita,40804,521429,37989,148,2667,0
2022-04-22,Miyazaki,36980,172839,32140,124,4794,0
2022-04-22,Kagoshima,58736,348108,52200,174,5576,2
2022-04-22,Okinawa,150342,725992,138383,445,11504,5
2022-04-23,Hokkaido,275161,2010034,250148,1981,22800,6
2022-04-23,Aomori,45337,216250,40468,94,4775,0
2022-04-23,Iwate,25596,243285,22075,83,3438,1
2022-04-23,Miyagi,71016,506925,64766,183,5358,4
2022-04-23,Akita,23070,55809,20383,52,2635,2
2022-04-23,Yamagata,22041,181903,19713,85,2243,1
2022-04-23,Fukushima,48867,738084,43179,203,5485,2
2022-04-23,Ibaraki,138915,45068,133174,412,5329,2
2022-04-23,Tochigi,77050,705585,69611,263,7176,1
2022-04-23,Gunma,81391,585385,76678,306,4407,1
2022-04-23,Saitama,498103,2618434,477128,1429,19546,11
2022-04-23,Chiba,411106,1921694,383771,1731,17842,8
2022-04-23,Tokyo,1407320,6367384,1320233,4305,82782,14
2022-04-23,Kanagawa,684280,2180686,659988,2116,22176,26
2022-04-23,Niigata,57604,576585,53216,91,4297,1
2022-04-23,Toyama,31296,224591,29374,90,1832,0
2022-04-23,Ishikawa,41193,389422,37227,189,3754,4
2022-04-23,Fukui,25831,286368,24596,45,1190,1
2022-04-23,Yamanashi,27523,274619,26152,66,1309,0
2022-04-23,Nagano,59079,640632,53135,169,5036,0
2022-04-23,Gifu,82170,790998,76370,323,4833,0
2022-04-23,Shizuoka,142290,1133276,133514,397,7284,2
2022-04-23,Aichi,467084,2463255,440611,2011,24462,15
2022-04-23,Mie,68532,464184,65366,283,4578,0
2022-04-23,Shiga,78663,571364,74360,210,4093,0
2022-04-23,Kyoto,175560,765210,165586,698,8378,10
2022-04-23,Osaka,877018,6564083,837357,4906,34746,29
2022-04-23,Hyogo,374069,1439863,358908,2177,12985,11
2022-04-23,Nara,83132,474306,75166,365,7601,3
2022-04-23,Wakayama,34481,152150,32604,112,1573,1
2022-04-23,Tottori,11435,337492,10257,14,1019,0
2022-04-23,Shimane,12711,166688,11148,14,1549,1
2022-04-23,Okayama,76409,520624,69371,232,4573,3
2022-04-23,Hiroshima,119549,1662088,107344,459,11746,4
2022-04-23,Yamaguchi,35365,517521,33173,172,2020,1
2022-04-23,Tokushima,18314,191228,17576,79,661,0
2022-04-23,Kagawa,37241,246135,34179,117,2945,0
2022-04-23,Ehime,31519,321225,28984,134,2401,3
2022-04-23,Kochi,20420,238574,18925,104,1391,1
2022-04-23,Fukuoka,355932,2411322,314662,1189,32718,13
2022-04-23,Saga,42053,242649,34903,96,4220,0
2022-04-23,Nagasaki,41440,332455,38980,120,4343,3
2022-04-23,Kumamoto,78057,252627,71582,277,6198,2
2022-04-23,Oita,41190,523179,38356,149,2685,0
